295,http://web.mta.info/nyct/service/,14th Ave & 61st St at NW corner,POINT (-73.99672900056984 40.62736700105922),D-N
283,http://web.mta.info/nyct/service/,14th St & Voorhies Ave at NE corner,POINT (-73.95437100041163 40.58573400104336),B-Q
1100,http://web.mta.info/nyct/service/,153rd St & Archer Ave at NE corner,POINT (-73.80185899981666 40.70223400083632),E-J-Z
1101,http://web.mta.info/nyct/service/,153rd St & Archer Ave at SW corner,POINT (-73.8017470004936 40.70187400124633),E-J-Z
538,http://web.mta.info/nyct/service/,153rd St & Hillside Ave at NE corner,POINT (-73.80449800047982 40.70735800092373),F
537,http://web.mta.info/nyct/service/,153rd St & Hillside Ave at SE corner,POINT (-73.80433200036327 40.7070620010458),F
539,http://web.mta.info/nyct/service/,153rd St & Hillside Ave at SW corner,POINT (-73.8046199999623 40.707063000830956),F
1102,http://web.mta.info/nyct/service/,158th St & Archer Ave at SW corner,POINT (-73.80247799997424 40.70164000049842),E-J-Z
1368,http://web.mta.info/nyct/service/,15th St & Avenue H at SE corner (exit only),POINT (-73.96188199965685 40.62988400115366),B-Q
279,http://web.mta.info/nyct/service/,15th St & Avenue J at NE corner,POINT (-73.96096900015866 40.62530700095405),B-Q
1915,http://web.mta.info/nyct/service/,15th St & Avenue J at SE corner,POINT (-73.960791999871 40.62513000114421),B-Q
1916,http://web.mta.info/nyct/service/,15th St & Avenue M at SE corner,POINT (-73.95945400016015 40.61792800062519),B-Q
2,http://web.mta.info/nyct/service/,15th St & Avenue U at SE corner,POINT (-73.95582799955477 40.59899100093364),B-Q
3,http://web.mta.info/nyct/service/,15th St & Gravesend Neck Rd at NE corner,POINT (-73.9551200002249 40.595020000759654),B-Q
282,http://web.mta.info/nyct/service/,15th St & Kings Hwy at NE corner,POINT (-73.95780799949603 40.609062000781535),B-Q
1,http://web.mta.info/nyct/service/,15th St & Kings Hwy at SE corner,POINT (-73.95776900005806 40.6088350009905),B-Q
4,http://web.mta.info/nyct/service/,15th St & Sheepshead Bay Rd at SE corner,POINT (-73.954223999936 40.58730200083184),B-Q
536,http://web.mta.info/nyct/service/,168th St & Hillside Ave at NE corner,POINT (-73.79472999958533 40.71018400063838),F
534,http://web.mta.info/nyct/service/,168th St & Hillside Ave at NW corner,POINT (-73.79492200044278 40.71015400095228),F
535,http://web.mta.info/nyct/service/,168th St & Hillside Ave at SE corner,POINT (-73.79456399997261 40.70985200130507),F
533,http://web.mta.info/nyct/service/,168th St & Hillside Ave at SW corner,POINT (-73.79471200019431 40.709812000679044),F
822,http://web.mta.info/nyct/service/,169th St & Hillside Ave at NE corner,POINT (-73.79276099959564 40.71096800048277),F
824,http://web.mta.info/nyct/service/,169th St & Hillside Ave at NW corner,POINT (-73.79324800046304 40.7108300008175),F
821,http://web.mta.info/nyct/service/,169th St & Hillside Ave at SE corner,POINT (-73.79285300008401 40.71056300080342),F
823,http://web.mta.info/nyct/service/,169th St & Hillside Ave at SW corner,POINT (-73.79302199947567 40.710495000849924),F
1628,http://web.mta.info/nyct/service/,16th St & Avenue H at SW corner,POINT (-73.9614770005111 40.62993000068988),B-Q
820,http://web.mta.info/nyct/service/,179th Pl & Hillside Ave at SW corner,POINT (-73.7834270000399 40.71254800063715),F
1520,http://web.mta.info/nyct/service/,179th Pl & Hillside Ave at SW corner,POINT (-73.78337700001022 40.71258100132801),F
527,http://web.mta.info/nyct/service/,179th St & Hillside Ave at NE corner,POINT (-73.7844110005385 40.71264000072137),F
529,http://web.mta.info/nyct/service/,179th St & Hillside Ave at NE corner,POINT (-73.78466900029369 40.712575000973004),F
531,http://web.mta.info/nyct/service/,179th St & Hillside Ave at NW corner,POINT (-73.78506400024834 40.712483000681516),F
528,http://web.mta.info/nyct/service/,179th St & Hillside Ave at SE corner,POINT (-73.78427999968055 40.71229500098154),F
530,http://web.mta.info/nyct/service/,179th St & Hillside Ave at SW corner,POINT (-73.78445599982852 40.712240001310136),F
532,http://web.mta.info/nyct/service/,179th St & Hillside Ave at SW corner,POINT (-73.78496800057597 40.71224200071936),F
298,http://web.mta.info/nyct/service/,17th Ave & 64th St at NE corner,POINT (-73.99146900051102 40.62130600062646),N
817,http://web.mta.info/nyct/service/,180th St & Hillside Ave at NW corner,POINT (-73.78317899949278 40.712940000938254),F
819,http://web.mta.info/nyct/service/,180th St & Hillside Ave at NW corner,POINT (-73.7833629997439 40.71289200058548),F
1524,http://web.mta.info/nyct/service/,180th St & Hillside Ave at NW corner,POINT (-73.78262399956131 40.713113001004615),F
818,http://web.mta.info/nyct/service/,180th St & Hillside Ave at SW corner,POINT (-73.78327400043251 40.712669001041526),F
1521,http://web.mta.info/nyct/service/,180th St & Hillside Ave at SW corner,POINT (-73.78241799948115 40.7128650012881),F
1523,http://web.mta.info/nyct/service/,180th St & Hillside Ave at SW corner,POINT (-73.78263700057583 40.712723000617174),F
1525,http://web.mta.info/nyct/service/,180th St & Hillside Ave at SW corner,POINT (-73.78303499947673 40.71272300128534),F
56,http://web.mta.info/nyct/service/,18th Ave & 64th St at NW corner,POINT (-73.98940999985166 40.620062000905534),N
36,http://web.mta.info/nyct/service/,18th Ave & 85th St at NE corner,POINT (-74.00162800005522 40.607897001127455),D
34,http://web.mta.info/nyct/service/,18th Ave & 85th St at SE corner,POINT (-74.001491000569 40.60760200112182),D
35,http://web.mta.info/nyct/service/,18th Ave & 85th St at SE corner,POINT (-74.00189400049318 40.60772300097482),D
1624,http://web.mta.info/nyct/service/,18th St & Church Ave at NW corner,POINT (-73.96335599966405 40.649427000866446),B-Q
127,http://web.mta.info/nyct/service/,1st Ave & 14th St at NE corner,POINT (-73.98211199956941 40.731397001089974),L
128,http://web.mta.info/nyct/service/,1st Ave & 14th St at NE corner,POINT (-73.98214500027808 40.73148300115578),L
